id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Group,group_n
1LaqZQFMyaUkAFydsPUPsv,Einen herrlichen Strandspaziergang am Morgen genießen,spotify:track:1LaqZQFMyaUkAFydsPUPsv,"Kings of Nature, ",0.757,0.0702,922187,0.998,0.941,3,0.912,-18.224,1,0.0569,77.367,1.0,1e-05,sleep,2
6iLzFJhs4ATwJn7P1utZIJ,Light of the Seven,spotify:track:6iLzFJhs4ATwJn7P1utZIJ,"Ramin Djawadi, ",0.903,0.273,589095,0.102,0.721,0,0.268,-16.843,0,0.0494,120.37799999999999,4.0,0.0572,sleep,2
5xxqxlolNTVsPwSqaltfZm,Patience,spotify:track:5xxqxlolNTVsPwSqaltfZm,"The Lumineers, ",0.973,0.47700000000000004,97051,0.23600000000000002,0.922,4,0.10800000000000001,-16.991,1,0.0458,138.361,3.0,0.0891,sleep,2
3DnkZYlSQVqR7CegWLaINT,Dancing On My Own - Instrumental,spotify:track:3DnkZYlSQVqR7CegWLaINT,"Calum Scott, ",0.9620000000000001,0.542,257250,0.11199999999999999,0.852,1,0.111,-25.485,1,0.0605,112.569,4.0,0.0671,sleep,2
6uGPnUbMpNFQ4nAkBri4HF,The Twins (Prague),spotify:track:6uGPnUbMpNFQ4nAkBri4HF,"Max Richter, ",0.991,0.36,118453,0.0393,0.872,0,0.10300000000000001,-30.668000000000003,0,0.0362,115.649,4.0,0.0775,sleep,2
1buLhNdLSkgSyAasZfRAvv,Talk!,spotify:track:1buLhNdLSkgSyAasZfRAvv,"Lambert, ",0.91,0.258,172000,0.182,0.841,10,0.111,-19.747,0,0.0351,139.946,4.0,0.239,sleep,2
2PCTrOWob0vs0io6pfGOYS,Once Upon a December (from Anastasia),spotify:track:2PCTrOWob0vs0io6pfGOYS,"Emile Pandolfi, ",0.981,0.239,252253,0.17300000000000001,0.929,11,0.16,-19.352999999999998,0,0.0362,73.205,4.0,0.128,sleep,2
3QeFvemdDmJN2IG7SioZrq,Danse,spotify:track:3QeFvemdDmJN2IG7SioZrq,"Dirk Maassen, ",0.909,0.19899999999999998,292818,0.121,0.883,7,0.111,-17.143,0,0.0438,59.335,4.0,0.0385,sleep,2
7MgDzfaht4ehkcvPW6l6yj,Eleonora,spotify:track:7MgDzfaht4ehkcvPW6l6yj,"Oskar Schuster, ",0.877,0.49,168374,0.195,0.8109999999999999,0,0.0605,-18.64,0,0.0457,135.18200000000002,4.0,0.5539999999999999,sleep,2
2cXtGVoHXIRvY0sWEZcoV3,Singur,spotify:track:2cXtGVoHXIRvY0sWEZcoV3,"Oskar Schuster, ",0.9470000000000001,0.45,174972,0.139,0.9159999999999999,4,0.09,-18.011,0,0.0352,139.281,4.0,0.643,sleep,2
37lacae8kqGisrm8RuJK5y,Casa,spotify:track:37lacae8kqGisrm8RuJK5y,"Jean-Michel Blais, ",0.927,0.43700000000000006,467000,0.188,0.9309999999999999,8,0.325,-14.967,0,0.0457,137.929,4.0,0.0389,sleep,2
1MIqlbRmn5RxSJPvkyiIIt,Bangarang,spotify:track:1MIqlbRmn5RxSJPvkyiIIt,"TheUnsungHeroine, ",0.9840000000000001,0.361,147018,0.135,0.9179999999999999,7,0.11199999999999999,-18.984,0,0.039,125.921,4.0,0.141,sleep,2
3siUs9hIIxOoYlBVCBOXc8,A Tale from the Past,spotify:track:3siUs9hIIxOoYlBVCBOXc8,"Maxence Cyrin, ",0.98,0.401,138267,0.242,0.929,1,0.0814,-18.750999999999998,1,0.0559,147.514,4.0,0.0319,sleep,2
0OUKX4FPkY6b4MpH2pNM8H,All Our Days,spotify:track:0OUKX4FPkY6b4MpH2pNM8H,"Stefano Guzzetti, ",0.975,0.32299999999999995,242048,0.33799999999999997,0.867,5,0.14,-10.719000000000001,1,0.0348,120.405,3.0,0.155,sleep,2
4zZj11smhpOntZlP6S9xj0,Atlantico,spotify:track:4zZj11smhpOntZlP6S9xj0,"Roberto Cacciapaglia, ",0.977,0.35700000000000004,227613,0.24600000000000002,0.892,2,0.139,-12.394,0,0.0327,64.208,4.0,0.14300000000000002,sleep,2
4p0HLtImbaIWWz2tZFm1cD,Life Story,spotify:track:4p0HLtImbaIWWz2tZFm1cD,"Ólafur Arnalds, Nils Frahm, ",0.9890000000000001,0.48100000000000004,341042,0.237,0.922,11,0.337,-25.78,1,0.0285,75.042,4.0,0.42,sleep,2
1kk79934lKSmpEYzQC0uZx,She,spotify:track:1kk79934lKSmpEYzQC0uZx,"Chad Lawson, ",0.903,0.402,94000,0.10400000000000001,0.958,0,0.0988,-20.163,1,0.0383,120.064,4.0,0.0377,sleep,2
3IRfHNTDkqaXGLXaRXiGXX,Time Has Changed,spotify:track:3IRfHNTDkqaXGLXaRXiGXX,"Federico Albanese, ",0.897,0.539,365000,0.281,0.938,5,0.0891,-20.925,0,0.0316,134.944,4.0,0.0961,sleep,2
5Iu5WSN1HcB0x8NGxBfARp,Morning,spotify:track:5Iu5WSN1HcB0x8NGxBfARp,"Hauschka, ",0.995,0.5379999999999999,142013,0.0983,0.888,5,0.106,-21.436,1,0.0833,100.66799999999999,5.0,0.045,sleep,2
2oDyGH7wA9lXhSCryB8H2e,"So Close, So Far",spotify:track:2oDyGH7wA9lXhSCryB8H2e,"Dustin O'Halloran, ",0.996,0.434,60440,0.00385,0.76,3,0.11199999999999999,-20.901,1,0.054000000000000006,112.057,3.0,0.287,sleep,2
4miuADB2k5I55t7NeAnxKu,this was written by hand,spotify:track:4miuADB2k5I55t7NeAnxKu,"David Lang, Andrew Zolinsky, ",0.991,0.434,613680,0.0439,0.87,5,0.086,-22.168000000000003,1,0.0599,148.918,4.0,0.282,sleep,2
4B8V40EZHyRu8aT2z7xbKR,To Sleep for a New Day,spotify:track:4B8V40EZHyRu8aT2z7xbKR,"Stefano Guzzetti, ",0.9940000000000001,0.48200000000000004,238417,0.376,0.865,5,0.11199999999999999,-11.745,1,0.0355,109.199,3.0,0.20600000000000002,sleep,2
6VhDkTs7GsFVkivNKYZkXI,September,spotify:track:6VhDkTs7GsFVkivNKYZkXI,"Giles Lamb, ",0.929,0.603,199125,0.518,0.847,7,0.0895,-9.593,1,0.0328,115.04799999999999,4.0,0.215,sleep,2
4mV5rJjQAbMjlSW3BRtr8U,So Far,spotify:track:4mV5rJjQAbMjlSW3BRtr8U,"Hauschka, ",0.996,0.402,229906,0.015,0.898,0,0.08,-25.115,0,0.0537,66.331,4.0,0.201,sleep,2
7oODXcRc9w9TZe2ENlEHY1,Siegfried Idyll,spotify:track:7oODXcRc9w9TZe2ENlEHY1,"Howard Shore, Lang Lang, ",0.99,0.36200000000000004,1924427,0.00589,0.871,4,0.0575,-23.397,1,0.0695,68.915,3.0,0.0626,sleep,2
5AdFDzY5KY8RehHWVL0010,Six Etudes for Piano - q = 132,spotify:track:5AdFDzY5KY8RehHWVL0010,"Philip Glass, Bruce Brubaker, ",0.992,0.265,267560,0.0184,0.93,3,0.106,-29.229,1,0.0345,67.821,3.0,0.0651,sleep,2
1theT4wIbPitjIglidXPL1,Night,spotify:track:1theT4wIbPitjIglidXPL1,"Ludovico Einaudi, Amsterdam Sinfonietta, ",0.9620000000000001,0.21,330573,0.179,0.934,3,0.10300000000000001,-15.954,1,0.0341,106.705,4.0,0.0607,sleep,2
2k2MprlqkmDMKKOOWGREzW,Dawn,spotify:track:2k2MprlqkmDMKKOOWGREzW,"Jean-Yves Thibaudet, ",0.991,0.331,158600,0.0525,0.8909999999999999,0,0.0683,-24.1,1,0.0388,78.85300000000001,3.0,0.11,sleep,2
6POheCDFPmnlAvO0ZWhOJN,"Summer Nursery Rhyme, No. 2",spotify:track:6POheCDFPmnlAvO0ZWhOJN,"Yann Tiersen, ",0.975,0.408,133667,0.205,0.879,4,0.111,-16.647000000000002,0,0.0399,124.208,4.0,0.382,sleep,2
5R30E3Y9smzdJeGfAlFaST,Jenny's Theme,spotify:track:5R30E3Y9smzdJeGfAlFaST,"Various Artists, ",0.9940000000000001,0.47600000000000003,93400,0.005220000000000001,0.9620000000000001,7,0.0887,-25.732,0,0.07200000000000001,71.1,3.0,0.28800000000000003,sleep,2
5S4pYmxXY2etvuSgBwm01v,Scary Monsters and Nice Sprites,spotify:track:5S4pYmxXY2etvuSgBwm01v,"TheUnsungHeroine, ",0.953,0.415,174812,0.361,0.922,7,0.207,-15.558,0,0.033,76.89,4.0,0.359,sleep,2
4CqPmyQnDruHlT6AGrAFna,"Piano Sonata No. 14 in C-Sharp Minor, ""Moonlight"": I. Adagio sostenuto",spotify:track:4CqPmyQnDruHlT6AGrAFna,"Ludwig van Beethoven, Jenő Jandó, ",0.996,0.198,319000,0.0062,0.883,1,0.107,-38.78,0,0.0672,164.28900000000002,3.0,0.134,sleep,2
0KOcp0WL3WLZ5mvOWLN2L1,Chopin : Nocturne No.2 in E flat major Op.9 No.2,spotify:track:0KOcp0WL3WLZ5mvOWLN2L1,"Frédéric Chopin, Elisabeth Leonskaja, ",0.99,0.45299999999999996,304267,0.0254,0.914,3,0.126,-26.281999999999996,1,0.0448,132.011,4.0,0.0907,sleep,2
0AJSqBtdFhbd4AwsEoAJOU,Haiku,spotify:track:0AJSqBtdFhbd4AwsEoAJOU,"Stefano Guzzetti, ",0.9940000000000001,0.441,98000,0.0172,0.9209999999999999,5,0.106,-13.365,1,0.0529,69.14399999999999,3.0,0.272,sleep,2
69UGm9BuoiJBEaNzNMZBUb,Naval,spotify:track:69UGm9BuoiJBEaNzNMZBUb,"Yann Tiersen, ",0.977,0.35600000000000004,218107,0.163,0.9209999999999999,2,0.107,-19.102999999999998,0,0.0377,93.98899999999999,3.0,0.0664,sleep,2
1ipJdiNMjgvfAilddGT9sI,Fantasien op. 116: Intermezzo: Adagio,spotify:track:1ipJdiNMjgvfAilddGT9sI,"Johannes Brahms, Martin Tchiba, ",0.995,0.308,274747,0.00605,0.929,4,0.0869,-35.164,1,0.0486,66.122,5.0,0.0772,sleep,2
5WkpylN4JuGKDchg2rg7do,Barcarolle,spotify:track:5WkpylN4JuGKDchg2rg7do,"Stephen Warbeck, ",0.991,0.345,132902,0.0583,0.893,7,0.151,-28.122,0,0.0534,171.48,4.0,0.157,sleep,2
0854wS2yN62O9vzCGwi0vw,Tracce,spotify:track:0854wS2yN62O9vzCGwi0vw,"Ludovico Einaudi, ",0.9940000000000001,0.335,272000,0.00804,0.9229999999999999,1,0.0947,-32.656,1,0.0759,95.92299999999999,4.0,0.0378,sleep,2
11N5j12dwsKRZvhVxqgQ5y,2 Arabesques: No. 1 in E Major,spotify:track:11N5j12dwsKRZvhVxqgQ5y,"Claude Debussy, Klara Kormendi, ",0.995,0.336,211533,0.0688,0.868,6,0.0818,-24.691,0,0.038,62.908,5.0,0.136,sleep,2
53ann6bENp7BF8uklrzQAp,The Promise,spotify:track:53ann6bENp7BF8uklrzQAp,"Michael Nyman, ",0.937,0.0992,256493,0.226,0.903,9,0.183,-14.84,0,0.0339,79.518,4.0,0.0612,sleep,2
4xerj5DqDRBmh0i3IApvC8,"Adagio In B Minor, K.540",spotify:track:4xerj5DqDRBmh0i3IApvC8,"Wolfgang Amadeus Mozart, Vladimir Horowitz, ",0.995,0.391,477250,0.00394,0.937,11,0.0989,-31.191,0,0.0495,80.208,4.0,0.165,sleep,2
5t0E9V1RiHBflzs71pfGGG,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",spotify:track:5t0E9V1RiHBflzs71pfGGG,"Ludwig van Beethoven, Jenő Jandó, ",0.995,0.205,315200,0.00644,0.872,1,0.115,-38.382,0,0.0604,163.137,3.0,0.145,sleep,2
6fzFysA60YMEtdf1C5f6Ji,Explosions in a Four Chambered Heart,spotify:track:6fzFysA60YMEtdf1C5f6Ji,"Moon Ate the Dark, ",0.93,0.233,647933,0.308,0.8059999999999999,9,0.0977,-17.358,0,0.036000000000000004,141.109,4.0,0.0408,sleep,2
6or1bKJiZ06IlK0vFvY75k,Rap God,spotify:track:6or1bKJiZ06IlK0vFvY75k,"Eminem, ",0.39799999999999996,0.708,363521,0.843,0.0,7,0.7929999999999999,-2.678,1,0.305,148.164,4.0,0.6409999999999999,workout,3
5YEOzOojehCqxGQCcQiyR4,Panda,spotify:track:5YEOzOojehCqxGQCcQiyR4,"Desiigner, ",0.0231,0.5760000000000001,246761,0.777,0.0,10,0.366,-5.035,0,0.45799999999999996,145.2,4.0,0.251,workout,3
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),spotify:track:6JyuJFedEvPmdWQW0PkbGJ,"Skrillex, Rick Ross, ",0.0019,0.457,215510,0.899,0.0,10,0.831,-2.591,0,0.132,147.268,4.0,0.298,workout,3
2Vo3sVSCltAaYU1u0f9ASz,Chill Bill REMIX,spotify:track:2Vo3sVSCltAaYU1u0f9ASz,"Rob $tone, D.R.A.M., Denzel Curry, Cousin Stizz, ",0.0336,0.828,242653,0.49,2.71e-05,11,0.0867,-9.277999999999999,1,0.0593,107.96799999999999,4.0,0.282,workout,3
3U8Ev1gISsx6O1uwpsttOD,Mercy.1,spotify:track:3U8Ev1gISsx6O1uwpsttOD,"Kanye West, Big Sean, Pusha T, 2 Chainz, ",0.045,0.731,326347,0.624,3.37e-05,6,0.305,-5.761,0,0.311,140.131,4.0,0.521,workout,3
6q8Pt6fy2yFVoOxyRdo1Ck,You Can't Stop Me,spotify:track:6q8Pt6fy2yFVoOxyRdo1Ck,"Andy Mineo, ",0.0407,0.778,239962,0.8,0.0,3,0.237,-5.082,0,0.17,146.011,4.0,0.47100000000000003,workout,3
6r7FXNO57mlZCBY6PXcZZT,Five Hours,spotify:track:6r7FXNO57mlZCBY6PXcZZT,"Deorro, ",0.0197,0.88,326888,0.821,0.6609999999999999,5,0.23399999999999999,-2.545,0,0.11800000000000001,127.90700000000001,4.0,0.5760000000000001,workout,3
2AYTGaclgKXACh13nJRVcV,All The Way Up (Remix),spotify:track:2AYTGaclgKXACh13nJRVcV,"Fat Joe, Remy Ma, JAY Z, French Montana, InfaRed, ",0.09699999999999999,0.564,284831,0.7170000000000001,0.0,10,0.493,-6.403,0,0.397,117.48899999999999,5.0,0.42100000000000004,workout,3
57bgtoPSgt236HzfBOd8kj,Thunderstruck,spotify:track:57bgtoPSgt236HzfBOd8kj,"AC/DC, ",0.000147,0.501,292880,0.889,0.0114,4,0.217,-5.175,1,0.0364,133.519,4.0,0.23600000000000002,workout,3
5prhsyUrX4ddptcpgszq9H,Bass Drops,spotify:track:5prhsyUrX4ddptcpgszq9H,"Hard Driver, ",0.0016300000000000002,0.483,194777,0.99,0.705,1,0.536,-3.909,1,0.128,149.91,4.0,0.0953,workout,3
5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),spotify:track:5PX4uS1LqlWEPL69phPVQQ,"Kid Cudi, MGMT, Ratatat, ",0.0103,0.725,373627,0.688,0.00386,0,0.0494,-5.233,1,0.0546,128.004,4.0,0.616,workout,3
6HSqyfGnsHYw9MmIpa9zlZ,Forever,spotify:track:6HSqyfGnsHYw9MmIpa9zlZ,"Drake, Kanye West, Lil Wayne, Eminem, ",0.244,0.544,357347,0.92,0.0,5,0.19,-1.474,0,0.27699999999999997,105.307,5.0,0.529,workout,3
5eek2X5459T1HoYJk2CKXv,Last Resort,spotify:track:5eek2X5459T1HoYJk2CKXv,"Papa Roach, ",0.000504,0.581,199893,0.887,0.0011099999999999999,4,0.268,-3.659,0,0.0624,90.57799999999999,4.0,0.726,workout,3
5lByoyTJti3jYo22bLQKOH,Burnin,spotify:track:5lByoyTJti3jYo22bLQKOH,"Calvin Harris, R3hab, ",0.00205,0.643,234773,0.997,0.672,11,0.659,-1.656,1,0.0483,128.004,4.0,0.546,workout,3
51hSi1p7g2KdXg7fJA1Hgp,The Drop,spotify:track:51hSi1p7g2KdXg7fJA1Hgp,"Bro Safari, ",0.105,0.6890000000000001,229851,0.88,0.0283,0,0.447,-3.964,0,0.10099999999999999,170.03900000000002,4.0,0.5489999999999999,workout,3
5dANgSy7v091dhiPnEXNrf,Put On,spotify:track:5dANgSy7v091dhiPnEXNrf,"Jeezy, Kanye West, ",0.0027,0.649,321293,0.785,0.0,9,0.0859,-6.031000000000001,0,0.0369,137.618,4.0,0.285,workout,3
6ScJMrlpiLfZUGtWp4QIVt,A Milli,spotify:track:6ScJMrlpiLfZUGtWp4QIVt,"Lil Wayne, ",0.0527,0.679,221840,0.684,0.000895,6,0.177,-8.559,1,0.278,151.748,4.0,0.754,workout,3
00QyLmjxaSEE8qIZQjBXBj,We Own It (Fast & Furious),spotify:track:00QyLmjxaSEE8qIZQjBXBj,"2 Chainz, Wiz Khalifa, ",0.0596,0.5529999999999999,227893,0.897,0.0,8,0.0622,-4.569,0,0.409,172.01,4.0,0.5429999999999999,workout,3
3m6HMeFX6GIlGPMBcLEN6t,Grindin',spotify:track:3m6HMeFX6GIlGPMBcLEN6t,"NF, Marty, ",0.223,0.6940000000000001,277293,0.732,0.0,1,0.0908,-6.816,1,0.141,109.98299999999999,4.0,0.305,workout,3
3K4HG9evC7dg3N0R9cYqk4,One Step Closer,spotify:track:3K4HG9evC7dg3N0R9cYqk4,"Linkin Park, ",0.0014,0.49200000000000005,157333,0.9690000000000001,1.32e-06,9,0.0787,-4.419,1,0.0491,95.13600000000001,4.0,0.534,workout,3
4xkOaSrkexMciUUogZKVTS,'Till I Collapse,spotify:track:4xkOaSrkexMciUUogZKVTS,"Eminem, Nate Dogg, ",0.0757,0.5720000000000001,297893,0.853,0.0,1,0.0798,-3.2030000000000003,1,0.217,171.297,4.0,0.0995,workout,3
7dyluIqv7QYVTXXZiMWPHW,Numb/Encore,spotify:track:7dyluIqv7QYVTXXZiMWPHW,"JAY Z, Linkin Park, ",0.0601,0.685,205280,0.8029999999999999,0.0,2,0.546,-4.251,1,0.156,107.005,4.0,0.7929999999999999,workout,3
4ImIJRZNJhNQLLdUFSYJoS,Down With The Sickness,spotify:track:4ImIJRZNJhNQLLdUFSYJoS,"Disturbed, ",0.000319,0.649,278707,0.8959999999999999,1.1900000000000001e-05,10,0.102,-2.7039999999999997,0,0.055999999999999994,90.009,4.0,0.92,workout,3
2gZUPNdnz5Y45eiGxpHGSc,POWER,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,"Kanye West, ",0.0178,0.5379999999999999,292093,0.912,0.0,0,0.6890000000000001,-4.684,0,0.129,154.042,4.0,0.58,workout,3
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,spotify:track:5ghIJDpPoe3CfHMGu71E6T,"Nirvana, ",2.8600000000000004e-05,0.516,301920,0.9059999999999999,0.000101,1,0.105,-4.525,1,0.0658,116.775,4.0,0.725,workout,3
7sjwaBQ6M3aVigYfBjm1sL,Ima Boss - feat. Rick Ross,spotify:track:7sjwaBQ6M3aVigYfBjm1sL,"Meek Mill, ",0.0415,0.37,250240,0.87,0.0,5,0.604,-2.09,1,0.271,79.092,4.0,0.33399999999999996,workout,3
1ozdRCYFVt8Ui0dba1520D,Notorious Thugs - feat. Bone Thugs and Harmony Explicit,spotify:track:1ozdRCYFVt8Ui0dba1520D,"The Notorious B.I.G., ",0.14300000000000002,0.738,367227,0.782,6.4e-06,11,0.17600000000000002,-6.315,0,0.16899999999999998,154.875,4.0,0.6659999999999999,workout,3
5NIPsWpDjJTFBoPxCUUeXp,Welcome To The Jungle,spotify:track:5NIPsWpDjJTFBoPxCUUeXp,"Guns N' Roses, ",0.0326,0.445,273600,0.955,0.284,8,0.317,-8.027000000000001,1,0.0856,123.34299999999999,4.0,0.342,workout,3
31EdJlJr0myVrjSzv8hKG0,Tempo,spotify:track:31EdJlJr0myVrjSzv8hKG0,"KB, ",0.0882,0.758,240517,0.6829999999999999,0.0,1,0.341,-6.0120000000000005,1,0.0346,111.081,4.0,0.34299999999999997,workout,3
3DF17N6yAMclqZo0OszOjC,My Way,spotify:track:3DF17N6yAMclqZo0OszOjC,"Limp Bizkit, ",0.015,0.5379999999999999,273133,0.872,3.21e-06,6,0.685,-4.0760000000000005,1,0.0509,96.836,4.0,0.593,workout,3
6K4G5cDtvIdTAjwNSpylMB,Propaganda,spotify:track:6K4G5cDtvIdTAjwNSpylMB,"DJ Snake, ",0.00212,0.6609999999999999,248373,0.934,0.366,1,0.514,-2.9210000000000003,1,0.0913,150.084,4.0,0.268,workout,3
3ORfa5ilEthp2U0TRcv7kv,Patiently Waiting,spotify:track:3ORfa5ilEthp2U0TRcv7kv,"50 Cent, Eminem, ",0.276,0.6990000000000001,288880,0.688,0.0,10,0.359,-2.426,0,0.29100000000000004,79.02,4.0,0.537,workout,3
22Mme5vsZ688TMUieIHdx3,Wild for the Night,spotify:track:22Mme5vsZ688TMUieIHdx3,"A$AP Rocky, Skrillex, Birdy Nam Nam, Lord Flacko, ",0.0452,0.7559999999999999,212640,0.857,0.0,2,0.121,-4.185,1,0.336,140.016,4.0,0.6990000000000001,workout,3
1hKdDCpiI9mqz1jVHRKG0E,Enter Sandman,spotify:track:1hKdDCpiI9mqz1jVHRKG0E,"Metallica, ",0.00206,0.579,331573,0.8240000000000001,0.00903,6,0.059000000000000004,-8.71,0,0.03,123.331,4.0,0.64,workout,3
5Z01UMMf7V1o0MzF86s6WJ,Lose Yourself - Soundtrack Version,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,"Eminem, ",0.00704,0.698,326467,0.732,0.000647,2,0.359,-4.522,1,0.266,171.43099999999998,4.0,0.0672,workout,3
5hQfs9spSyXUavvPe7jmgn,Looking Down the Barrel of Today,spotify:track:5hQfs9spSyXUavvPe7jmgn,"Hatebreed, ",0.000651,0.48700000000000004,161627,0.987,0.0506,1,0.284,-4.71,1,0.0812,180.065,4.0,0.473,workout,3
158DIbrVt4YbqNnWyRCS3P,Hate Me Now,spotify:track:158DIbrVt4YbqNnWyRCS3P,"Nas, Diddy, ",0.00583,0.6779999999999999,284000,0.77,0.0,9,0.109,-4.399,0,0.222,90.0,4.0,0.40299999999999997,workout,3
7a9QBLlQOunA6KvPcVDIMt,Look Alive - Remix,spotify:track:7a9QBLlQOunA6KvPcVDIMt,"Rae Sremmurd, Migos, ",0.0546,0.835,270280,0.591,0.0,4,0.359,-9.189,0,0.0694,119.99,4.0,0.16699999999999998,workout,3
2nBI3iWLhupR7LyAJ5GGkE,Champions,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner, ",0.0661,0.695,334253,0.777,0.0,6,0.8740000000000001,-2.452,0,0.0817,135.01,4.0,0.373,workout,3
42GcjriRK6srwHkfbkBqVl,Blood On The Leaves,spotify:track:42GcjriRK6srwHkfbkBqVl,"Kanye West, ",0.385,0.415,359800,0.6809999999999999,0.0,2,0.10099999999999999,-4.104,0,0.18899999999999997,171.893,4.0,0.37200000000000005,workout,3
3djNBlI7xOggg7pnsOLaNm,California Love - Original Mix (Explicit),spotify:track:3djNBlI7xOggg7pnsOLaNm,"2Pac, Roger, Dr. Dre, ",0.033,0.77,284480,0.8320000000000001,0.0,7,0.41,-3.0389999999999997,1,0.0451,91.51299999999999,4.0,0.758,workout,3
0WeF2Avp91o78EiEfxHPrw,Flashlight - Original Mix,spotify:track:0WeF2Avp91o78EiEfxHPrw,"R3hab, Deorro, ",0.0128,0.705,232500,0.9490000000000001,0.6,10,0.27,-3.575,1,0.0454,128.011,4.0,0.262,workout,3
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,spotify:track:2d4e45fmUnguxh6yqC7gNT,"AC/DC, ",0.214,0.6679999999999999,231933,0.9059999999999999,0.00229,11,0.135,-4.881,0,0.17,135.653,4.0,0.504,workout,3
7nYvUtkQMx1v80S2FH2s9J,Regulate,spotify:track:7nYvUtkQMx1v80S2FH2s9J,"Warren G, Nate Dogg, ",0.29,0.845,248867,0.51,2.39e-06,11,0.114,-13.064,0,0.22399999999999998,95.265,4.0,0.747,workout,3
1wHZx0LgzFHyeIZkUydNXq,Antidote,spotify:track:1wHZx0LgzFHyeIZkUydNXq,"Travi$ Scott, ",0.007670000000000001,0.713,262693,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4.0,0.133,workout,3
7iaw359G2XT14uTfV9feip,Lockjaw,spotify:track:7iaw359G2XT14uTfV9feip,"French Montana, Kodak Black, ",0.0411,0.615,223147,0.648,0.0,5,0.27699999999999997,-3.792,0,0.22,169.912,4.0,0.268,workout,3
2r4DozzHauSjM6NJ7szgVC,Feel Invincible,spotify:track:2r4DozzHauSjM6NJ7szgVC,"Skillet, ",0.000523,0.594,229862,0.893,0.0,8,0.373,-3.792,1,0.0962,126.06299999999999,4.0,0.413,workout,3
3PBC860LAeS4utDAqlqIe2,F*ckwithmeyouknowigotit,spotify:track:3PBC860LAeS4utDAqlqIe2,"JAY Z, Rick Ross, ",0.0184,0.812,243413,0.462,0.191,10,0.0674,-8.128,0,0.21100000000000002,128.101,4.0,0.272,workout,3
439TlnnznSiBbQbgXiBqAd,m.A.A.d city,spotify:track:439TlnnznSiBbQbgXiBqAd,"Kendrick Lamar, MC Eiht, ",0.0553,0.48200000000000004,350120,0.72,2.07e-06,2,0.461,-6.812,1,0.271,90.999,4.0,0.222,workout,3
5I6YA7oHtraxwWQzzCugDt,You Be Killin Em,spotify:track:5I6YA7oHtraxwWQzzCugDt,"Fabolous, ",0.444,0.664,209693,0.909,0.0,6,0.525,-3.552,0,0.22,93.977,4.0,0.5539999999999999,workout,3
1vvNmPOiUuyCbgWmtc6yfm,My Way,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,"Calvin Harris, ",0.0935,0.8190000000000001,219160,0.9129999999999999,3.72e-05,4,0.161,-3.0589999999999997,0,0.0427,119.98899999999999,4.0,0.523,workout,3
66dMATdBD3yBL8RjoGVuxf,Perfect Illusion,spotify:track:66dMATdBD3yBL8RjoGVuxf,"Lady Gaga, ",0.0016300000000000002,0.615,181507,0.8540000000000001,0.0,1,0.358,-5.478,0,0.0388,124.992,4.0,0.672,workout,3
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,"DJ Snake, Justin Bieber, ",0.0771,0.652,205947,0.713,1.0199999999999999e-05,8,0.14400000000000002,-5.311,1,0.0368,100.023,4.0,0.147,workout,3
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,spotify:track:23L5CiUhw2jV1OIMwthR3S,"Martin Garrix, Bebe Rexha, ",0.109,0.501,195707,0.519,0.0,4,0.45399999999999996,-5.88,0,0.0409,133.99,4.0,0.157,workout,3
4nA0biSjtvOL41Hd9MBXqR,Ain't My Fault,spotify:track:4nA0biSjtvOL41Hd9MBXqR,"Zara Larsson, ",0.00778,0.5760000000000001,224031,0.782,0.0,6,0.285,-4.825,0,0.0296,141.153,4.0,0.353,workout,3
1mSlftOO1dlDRXAyOE0Sbd,Treat You Better,spotify:track:1mSlftOO1dlDRXAyOE0Sbd,"Shawn Mendes, ",0.128,0.44799999999999995,187973,0.8170000000000001,0.0,10,0.105,-4.069,0,0.386,83.015,4.0,0.718,workout,3
72xvRETEsd5hS1RfduciRi,Let Me Hold You (Turn Me On),spotify:track:72xvRETEsd5hS1RfduciRi,"Cheat Codes, Dante Klein, ",0.0992,0.6809999999999999,162425,0.774,0.0,1,0.35,-3.167,0,0.0787,102.92399999999999,4.0,0.289,workout,3
